movieid,title,year,lenght,genres,rate,poster,plot
tt0119822,As Good as It Gets ,1997,,Comedy|Drama|Romance,,,
tt0099939,King of New York ,1990,,Crime|Thriller,,,
tt0119594,Twilight ,1998,,Crime|Drama|Thriller,,,
tt0120873,U.S. Marshals ,1998,,Action|Crime|Thriller,,,
tt0120491,Welcome to Woop-Woop ,1997,,Comedy,,,
tt0119574,Love and Death on Long Island ,1997,,Comedy|Drama,,,
tt0120661,Everest ,1998,,Documentary|IMAX,,,
tt0118744,Hush ,1998,,Thriller,,,
tt0120241,Suicide Kings ,1997,,Comedy|Crime|Drama|Mystery|Thriller,,,
tt0120744,Man in the Iron Mask, The ,1998,,Action|Adventure|Drama,,,
tt0120769,Newton Boys, The ,1998,,Crime|Drama,,,
tt0120890,Wild Things ,1998,,Crime|Drama|Mystery|Thriller,,,
tt0125454,Paulie ,1998,,Adventure|Children|Comedy,,,
tt0120642,Cool, Dry Place, A ,1998,,Drama,,,
tt0119250,Fireworks ,Hana-bi ,,Crime|Drama,,,
tt0119942,Primary Colors ,1998,,Comedy|Drama,,,
tt0120510,Wide Awake ,1998,,Children|Comedy|Drama,,,
tt0124179,Two Girls and a Guy ,1997,,Comedy|Drama,,,
tt0120772,Object of My Affection, The ,1998,,Comedy|Romance,,,
tt0119305,Homegrown ,1998,,Comedy|Thriller,,,
tt0119905,The Players Club ,1998,,Comedy|Drama,,,
tt0120598,Barney's Great Adventure ,1998,,Adventure|Children,,,
tt0124295,Big One, The ,1997,,Comedy|Documentary,,,
tt0118851,Chinese Box ,1997,,Drama|Romance,,,
tt0120738,Lost in Space ,1998,,Action|Adventure|Sci-Fi,,,
tt0120749,Mercury Rising ,1998,,Action|Drama|Thriller,,,
tt0120176,Spanish Prisoner, The ,1997,,Crime|Drama|Mystery|Thriller,,,
tt0120632,City of Angels ,1998,,Drama|Fantasy|Romance,,,
tt0120728,Last Days of Disco, The ,1998,,Comedy|Drama,,,
tt0120773,Odd Couple II, The ,1998,,Comedy,,,
tt0120765,My Giant ,1998,,Comedy,,,
tt0124718,He Got Game ,1998,,Drama,,,
tt0119196,Gingerbread Man, The ,1998,,Drama|Thriller,,,
tt0118819,Live Flesh ,Carne trémula ,,Drama|Romance,,,
tt0120906,Zero Effect ,1998,,Comedy|Mystery|Thriller,,,
tt0118755,Borrowers, The ,1997,,Adventure|Children|Comedy|Fantasy,,,
tt0120725,Krippendorf's Tribe ,1998,,Comedy,,,
tt0138563,Kurt & Courtney ,1998,,Documentary,,,
tt0119987,Real Blonde, The ,1997,,Comedy,,,
tt0117786,Mr. Nice Guy ,Yat goh ho yan ,,Action|Comedy,,,
tt0120265,Taste of Cherry ,Ta'm e guilass ,,Drama,,,
tt0119448,Character ,Karakter ,,Drama,,,
tt0120841,Species II ,1998,,Horror|Sci-Fi,,,
tt0120742,Major League: Back to the Minors ,1998,,Comedy,,,
tt0120609,Big Hit, The ,1998,,Action|Comedy|Crime,,,
tt0120856,Tarzan and the Lost City ,1998,,Action|Adventure,,,
tt0118925,Dancer, Texas Pop. 81 ,1998,,Comedy|Drama,,,
tt0119683,Misérables, Les ,1998,,Crime|Drama|Romance|War,,,
tt0118866,Clockwatchers ,1997,,Comedy,,,
tt0120647,Deep Impact ,1998,,Drama|Sci-Fi|Thriller,,,
tt0120800,Quest for Camelot ,1998,,Adventure|Animation|Children|Fantasy|Musical,,,
tt0120685,Godzilla ,1998,,Action|Sci-Fi|Thriller,,,
tt0118798,Bulworth ,1998,,Comedy|Drama|Romance,,,
tt0120669,Fear and Loathing in Las Vegas ,1998,,Adventure|Comedy|Drama,,,
tt0120777,Opposite of Sex, The ,1998,,Comedy|Drama|Romance,,,
tt0119053,Almost Heroes ,1998,,Adventure|Comedy|Western,,,
tt0119313,Hope Floats ,1998,,Comedy|Drama|Romance,,,
tt0119375,Insomnia ,1997,,Drama|Mystery|Thriller,,,
tt0120401,Ugly, The ,1997,,Horror|Thriller,,,
tt0120787,Perfect Murder, A ,1998,,Thriller,,,
tt0116692,Beyond Silence ,Jenseits der Stille ,,Drama,,,
tt0120828,Six Days Seven Nights ,1998,,Adventure|Comedy|Romance,,,
tt0127723,Can't Hardly Wait ,1998,,Comedy|Drama|Romance,,,
tt0139362,High Art ,1998,,Drama|Romance,,,
tt0118849,Children of Heaven, The ,Bacheha-Ye Aseman ,,Comedy|Drama,,,
tt0116141,Dream for an Insomniac ,1996,,Drama|Romance,,,
tt0122529,Henry Fool ,1997,,Comedy|Drama,,,
tt0119717,Mr. Jealousy ,1997,,Comedy|Romance,,,
tt0120762,Mulan ,1998,,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,,,
tt0120902,X-Files: Fight the Future, The ,1998,,Action|Crime|Mystery|Sci-Fi|Thriller,,,
tt0126344,I Went Down ,1997,,Comedy|Crime|Drama,,,
tt0118998,Dr. Dolittle ,1998,,Comedy,,,
tt0120780,Out of Sight ,1998,,Comedy|Crime|Drama|Romance|Thriller,,,
tt0073540,Picnic at Hanging Rock ,1975,,Drama|Mystery,,,
tt0120321,Smoke Signals ,1998,,Comedy|Drama,,,
tt0118789,Buffalo '66 ,a.k.a. Buffalo 66 ,,Drama|Romance,,,
tt0120591,Armageddon ,1998,,Action|Romance|Sci-Fi|Thriller,,,
tt0122151,Lethal Weapon 4 ,1998,,Action|Comedy|Crime|Thriller,,,
tt0123987,Madeline ,1998,,Children|Comedy,,,
tt0122718,Small Soldiers ,1998,,Animation|Children|Fantasy|War,,,
tt0138704,Pi ,1998,,Drama|Sci-Fi|Thriller,,,
tt0140688,Whatever ,1998,,Drama,,,
tt0129387,There's Something About Mary ,1998,,Comedy|Romance,,,
tt0052077,Plan 9 from Outer Space ,0,,Horror|Sci-Fi,,,
tt0019729,Broadway Melody, The ,0,,Musical,,,
tt0020629,All Quiet on the Western Front ,0,,Action|Drama|War,,,
tt0021746,Cimarron ,0,,Drama|Western,,,
tt0022958,Grand Hotel ,0,,Drama|Romance,,,
tt0026752,Mutiny on the Bounty ,0,,Adventure|Drama,,,
tt0027698,Great Ziegfeld, The ,0,,Drama|Musical,,,
tt0029146,Life of Emile Zola, The ,0,,Drama,,,
tt0030993,You Can't Take It with You ,0,,Comedy|Romance,,,
tt0035093,Mrs. Miniver ,0,,Drama|War,,,
tt0036872,Going My Way ,0,,Comedy|Drama|Musical,,,
tt0037884,Lost Weekend, The ,0,,Drama,,,
tt0036868,Best Years of Our Lives, The ,0,,Drama|War,,,
tt0039416,Gentleman's Agreement ,0,,Drama,,,
tt0040416,Hamlet ,0,,Drama,,,
tt0041113,All the King's Men ,0,,Drama,,,
tt0045793,From Here to Eternity ,0,,Drama|Romance|War,,,
tt0047296,On the Waterfront ,0,,Crime|Drama,,,
tt0048356,Marty ,0,,Drama|Romance,,,
tt0055614,West Side Story ,0,,Drama|Musical|Romance,,,
tt0057590,Tom Jones ,0,,Adventure|Comedy|Romance,,,
tt0060665,Man for All Seasons, A ,0,,Drama,,,
tt0061811,In the Heat of the Night ,0,,Drama|Mystery,,,
tt0063385,Oliver! ,0,,Drama|Musical,,,
tt0064665,Midnight Cowboy ,0,,Drama,,,
tt0067116,French Connection, The ,0,,Action|Crime|Thriller,,,
tt0075148,Rocky ,1976,,Drama,,,
tt0079417,Kramer vs. Kramer ,1979,,Drama,,,
tt0081283,Ordinary People ,1980,,Drama,,,
tt0082158,Chariots of Fire ,1981,,Drama,,,
tt0086425,Terms of Endearment ,1983,,Comedy|Drama,,,
tt0089755,Out of Africa ,1985,,Drama|Romance,,,
tt0093389,Last Emperor, The ,1987,,Drama,,,
tt0095953,Rain Man ,1988,,Drama,,,
tt0097239,Driving Miss Daisy ,1989,,Drama,,,
tt0065063,Take the Money and Run ,0,,Comedy|Crime,,,
tt0067309,Klute ,0,,Drama|Mystery,,,
tt0087995,Repo Man ,1984,,Comedy|Sci-Fi,,,
tt0100142,Metropolitan ,1990,,Comedy,,,
tt0091369,Labyrinth ,1986,,Adventure|Fantasy|Musical,,,
tt0088847,Breakfast Club, The ,1985,,Comedy|Drama,,,
tt0089686,Nightmare on Elm Street 2: Freddy's Revenge, A ,1985,,Horror,,,
tt0093629,Nightmare on Elm Street 3: Dream Warriors, A ,1987,,Horror|Thriller,,,
tt0095742,Nightmare on Elm Street 4: The Dream Master, A ,1988,,Horror|Thriller,,,
tt0097981,Nightmare on Elm Street 5: The Dream Child, A ,1989,,Horror,,,
tt0101917,Freddy's Dead: The Final Nightmare ,Nightmare on Elm Street Part 6: Freddy's Dead, A ,,Horror,,,
tt0080761,Friday the 13th ,1980,,Horror|Mystery|Thriller,,,
tt0082418,Friday the 13th Part 2 ,1981,,Horror,,,
tt0083972,Friday the 13th Part 3: 3D ,1982,,Horror,,,
tt0087298,Friday the 13th Part IV: The Final Chapter ,1984,,Horror,,,
tt0089173,Friday the 13th Part V: A New Beginning ,1985,,Horror,,,
tt0091080,Friday the 13th Part VI: Jason Lives ,1986,,Horror,,,
tt0095179,Friday the 13th Part VII: The New Blood ,1988,,Horror,,,
tt0097388,Friday the 13th Part VIII: Jason Takes Manhattan ,1989,,Horror,,,
tt0077651,Halloween ,1978,,Horror,,,
tt0082495,Halloween II ,1981,,Horror,,,
tt0085636,Halloween III: Season of the Witch ,1982,,Horror,,,
tt0095271,Halloween 4: The Return of Michael Myers ,1988,,Horror,,,
tt0097474,Halloween 5: The Revenge of Michael Myers ,1989,,Horror,,,
tt0081383,Prom Night ,1980,,Horror,,,
tt0105179,Prom Night IV: Deliver Us From Evil ,1992,,Horror,,,
tt0094862,Child's Play ,1988,,Horror|Thriller,,,
tt0099253,Child's Play 2 ,1990,,Horror|Thriller,,,
tt0103956,Child's Play 3 ,1991,,Comedy|Horror|Thriller,,,
tt0084516,Poltergeist ,1982,,Horror|Thriller,,,
tt0091778,Poltergeist II: The Other Side ,1986,,Horror|Thriller,,,
tt0095889,Poltergeist III ,1988,,Horror|Thriller,,,
tt0070047,Exorcist, The ,1973,,Horror|Mystery,,,
tt0076009,Exorcist II: The Heretic ,1977,,Horror,,,
tt0099528,Exorcist III, The ,1990,,Horror,,,
tt0093409,Lethal Weapon ,1987,,Action|Comedy|Crime|Drama,,,
tt0097733,Lethal Weapon 2 ,1989,,Action|Comedy|Crime|Drama,,,
tt0104714,Lethal Weapon 3 ,1992,,Action|Comedy|Crime|Drama,,,
tt0087363,Gremlins ,1984,,Comedy|Horror,,,
tt0099700,Gremlins 2: The New Batch ,1990,,Comedy|Horror,,,
tt0089218,Goonies, The ,1985,,Action|Adventure|Children|Comedy|Fantasy,,,
tt0120746,Mask of Zorro, The ,1998,,Action|Comedy|Romance,,,
tt0119910,Polish Wedding ,1998,,Comedy,,,
tt0117898,This World, Then the Fireworks ,1997,,Crime|Drama|Film-Noir,,,
tt0070723,Soylent Green ,1973,,Drama|Mystery|Sci-Fi|Thriller,,,
tt0017136,Metropolis ,0,,Drama|Sci-Fi,,,
tt0096874,Back to the Future Part II ,1989,,Adventure|Comedy|Sci-Fi,,,
tt0099088,Back to the Future Part III ,1990,,Adventure|Comedy|Sci-Fi|Western,,,
tt0069113,Poseidon Adventure, The ,0,,Action|Adventure|Drama,,,
tt0076054,Freaky Friday ,1977,,Children|Comedy|Fantasy,,,
tt0054594,Absent-Minded Professor, The ,0,,Children|Comedy|Fantasy,,,
tt0078790,Apple Dumpling Gang Rides Again, The ,1979,,Children|Comedy|Western,,,
tt0054649,Babes in Toyland ,0,,Children|Fantasy|Musical,,,
tt0034492,Bambi ,0,,Animation|Children|Drama,,,
tt0047478,Seven Samurai ,Shichinin no samurai ,,Action|Adventure|Drama,,,
tt0094947,Dangerous Liaisons ,1988,,Drama|Romance,,,
tt0087182,Dune ,1984,,Adventure|Sci-Fi,,,
tt0095497,Last Temptation of Christ, The ,1988,,Drama,,,
tt0099674,Godfather: Part III, The ,1990,,Crime|Drama|Mystery|Thriller,,,
tt0102757,Rapture, The ,1991,,Drama|Mystery,,,
tt0119558,Lolita ,1997,,Drama|Romance,,,
tt0134619,Disturbing Behavior ,1998,,Horror|Thriller,,,
tt0120741,Jane Austen's Mafia! ,1998,,Comedy|Crime,,,
tt0120815,Saving Private Ryan ,1998,,Action|Drama|War,,,
tt0066811,Barefoot Executive, The ,0,,Children|Comedy,,,
tt0088814,Black Cauldron, The ,1985,,Adventure|Animation|Children|Fantasy,,,
tt0078869,Black Hole, The ,1979,,Children|Sci-Fi,,,
tt0062737,Blackbeard's Ghost ,0,,Children|Comedy,,,
tt0109287,Blank Check ,1994,,Children|Comedy,,,
tt0075807,Candleshoe ,1977,,Adventure|Children|Comedy,,,
tt0077305,Cat from Outer Space, The ,1978,,Children|Comedy|Sci-Fi,,,
tt0065566,Computer Wore Tennis Shoes, The ,0,,Children|Comedy,,,
tt0082199,Condorman ,1981,,Action|Adventure|Children|Comedy,,,
tt0109520,D2: The Mighty Ducks ,1994,,Children|Comedy,,,
tt0052722,Darby O'Gill and the Little People ,0,,Adventure|Children|Fantasy,,,
tt0082263,Devil and Max Devlin, The ,1981,,Comedy|Fantasy,,,
tt0091059,Flight of the Navigator ,1986,,Adventure|Children|Sci-Fi,,,
tt0091149,Great Mouse Detective, The ,1986,,Action|Animation|Children|Crime,,,
tt0080861,Herbie Goes Bananas ,1980,,Adventure|Children|Comedy,,,
tt0076137,Herbie Goes to Monte Carlo ,1977,,Adventure|Children|Comedy,,,
tt0107120,Hocus Pocus ,1993,,Children|Comedy|Fantasy|Horror,,,
tt0104437,Honey, I Blew Up the Kid ,1992,,Children|Comedy|Sci-Fi,,,
tt0097523,Honey, I Shrunk the Kids ,1989,,Adventure|Children|Comedy|Fantasy|Sci-Fi,,,
tt0077698,Hot Lead and Cold Feet ,1978,,Action|Comedy|Western,,,
tt0056095,In Search of the Castaways ,0,,Adventure|Children,,,
tt0057180,Incredible Journey, The ,0,,Adventure|Children,,,
tt0120768,Negotiator, The ,1998,,Action|Crime|Drama|Mystery|Thriller,,,
tt0120783,Parent Trap, The ,1998,,Children|Comedy|Romance,,,
tt0131857,BASEketball ,1998,,Comedy,,,
tt0098213,Roger & Me ,1989,,Documentary,,,
tt0089853,Purple Rose of Cairo, The ,1985,,Comedy|Drama|Fantasy|Romance,,,
tt0039689,Out of the Past ,0,,Film-Noir,,,
tt0059113,Doctor Zhivago ,0,,Drama|Romance|War,,,
tt0083922,Fanny and Alexander ,Fanny och Alexander ,,Drama|Fantasy|Mystery,,,
tt0090203,Trip to Bountiful, The ,1985,,Drama,,,
tt0086423,Tender Mercies ,1983,,Drama|Romance|Western,,,
tt0106273,And the Band Played On ,1993,,Drama,,,
tt0096734,'burbs, The ,1989,,Comedy,,,
tt0089126,Fandango ,1985,,Comedy,,,
tt0071910,Night Porter, The ,Portiere di notte, Il ,,Crime|Drama|Romance,,,
tt0082736,Mephisto ,1981,,Drama|War,,,
tt0090756,Blue Velvet ,1986,,Drama|Mystery|Thriller,,,
tt0089385,Journey of Natty Gann, The ,1985,,Adventure|Children,,,
tt0061852,Jungle Book, The ,0,,Animation|Children|Comedy|Musical,,,
tt0048280,Lady and the Tramp ,0,,Animation|Children|Comedy|Romance,,,
tt0097757,Little Mermaid, The ,1989,,Animation|Children|Comedy|Musical|Romance,,,
tt0104868,Mighty Ducks, The ,1992,,Children|Comedy,,,
tt0104940,Muppet Christmas Carol, The ,1992,,Children|Comedy|Musical,,,
tt0104990,Newsies ,1992,,Children|Musical,,,
tt0055254,101 Dalmatians ,One Hundred and One Dalmatians ,,Adventure|Animation|Children,,,
tt0046183,Peter Pan ,0,,Animation|Children|Fantasy|Musical,,,
tt0081353,Popeye ,1980,,Adventure|Comedy|Musical,,,
tt0100477,Rescuers Down Under, The ,1990,,Adventure|Animation|Children,,,
tt0076618,Rescuers, The ,1977,,Adventure|Animation|Children|Crime|Drama,,,
tt0078158,Return from Witch Mountain ,1978,,Children|Sci-Fi,,,
tt0107952,Return of Jafar, The ,1994,,Adventure|Animation|Children|Fantasy|Musical|Romance,,,
tt0089908,Return to Oz ,1985,,Adventure|Children|Fantasy,,,
tt0102803,Rocketeer, The ,1991,,Action|Adventure|Sci-Fi,,,
tt0075200,Shaggy D.A., The ,1976,,Children|Comedy,,,
tt0053285,Sleeping Beauty ,0,,Animation|Children|Musical,,,
tt0086336,Something Wicked This Way Comes ,1983,,Children|Drama|Fantasy|Mystery|Thriller,,,
tt0057518,Son of Flubber ,0,,Children|Comedy,,,
tt0038969,Song of the South ,0,,Adventure|Animation|Children|Musical,,,
tt0088161,Splash ,1984,,Comedy|Fantasy|Romance,,,
tt0019422,Steamboat Willie ,0,,Animation|Children|Comedy|Musical,,,
tt0111359,Tall Tale ,1995,,Adventure|Children|Fantasy|Western,,,
tt0084783,Tex ,1982,,Drama,,,
tt0084827,Tron ,1982,,Action|Adventure|Sci-Fi,,,
tt0108265,Swing Kids ,1993,,Drama|War,,,
tt0120694,Halloween H20: 20 Years Later ,Halloween 7: The Revenge of Laurie Strode ,,Horror|Thriller,,,
tt0102250,L.A. Story ,1991,,Comedy|Romance,,,
tt0079367,Jerk, The ,1979,,Comedy,,,
tt0083798,Dead Men Don't Wear Plaid ,1982,,Comedy|Crime|Thriller,,,
tt0085894,Man with Two Brains, The ,1983,,Comedy,,,
tt0101969,Grand Canyon ,1991,,Crime|Drama,,,
tt0086066,Outsiders, The ,1983,,Drama,,,
tt0087469,Indiana Jones and the Temple of Doom ,1984,,Action|Adventure|Fantasy,,,
tt0077869,Lord of the Rings, The ,1978,,Adventure|Animation|Children|Fantasy,,,
tt0087803,1984,Nineteen Eighty-Four ,,Drama|Sci-Fi,,,
tt0085407,Dead Zone, The ,1983,,Thriller,,,
tt0091499,Maximum Overdrive ,1986,,Horror,,,
tt0107665,Needful Things ,1993,,Drama|Horror,,,
tt0085382,Cujo ,1983,,Horror|Thriller,,,
tt0087050,Children of the Corn ,1984,,Horror|Thriller,,,
tt0096787,All Dogs Go to Heaven ,1989,,Animation|Children|Comedy|Drama|Fantasy,,,
tt0101272,Addams Family, The ,1991,,Children|Comedy|Fantasy,,,
tt0120631,Ever After: A Cinderella Story ,1998,,Comedy|Drama|Romance,,,
tt0120832,Snake Eyes ,1998,,Action|Crime|Mystery|Thriller,,,
tt0080388,Atlantic City ,1980,,Crime|Drama|Romance,,,
tt0077711,Autumn Sonata ,Höstsonaten ,,Drama,,,
tt0061184,Who's Afraid of Virginia Woolf? ,0,,Drama,,,
tt0092513,Adventures in Babysitting ,1987,,Adventure|Comedy,,,
tt0090305,Weird Science ,1985,,Comedy|Fantasy|Sci-Fi,,,
tt0061584,Doctor Dolittle ,0,,Adventure|Children|Musical,,,
tt0057372,Nutty Professor, The ,0,,Comedy|Sci-Fi,,,
tt0070016,Charlotte's Web ,1973,,Animation|Children,,,
tt0078480,Watership Down ,1978,,Adventure|Animation|Children|Drama|Fantasy,,,
tt0084649,Secret of NIMH, The ,1982,,Adventure|Animation|Children|Drama,,,
tt0083791,Dark Crystal, The ,1982,,Adventure|Fantasy,,,
tt0090633,American Tail, An ,1986,,Adventure|Animation|Children|Comedy,,,
tt0101329,American Tail: Fievel Goes West, An ,1991,,Adventure|Animation|Children|Musical|Western,,,
tt0089469,Legend ,1985,,Adventure|Fantasy|Romance,,,
tt0088128,Sixteen Candles ,1984,,Comedy|Romance,,,
tt0091790,Pretty in Pink ,1986,,Comedy|Drama|Romance,,,
tt0090060,St. Elmo's Fire ,1985,,Drama|Romance,,,
tt0090848,Clan of the Cave Bear, The ,1986,,Adventure|Drama|Fantasy,,,
tt0091223,House ,1986,,Comedy|Fantasy|Horror,,,
tt0093220,House II: The Second Story ,1987,,Comedy|Fantasy|Horror,,,
tt0080801,Gods Must Be Crazy, The ,1980,,Adventure|Comedy,,,
tt0097443,Gods Must Be Crazy II, The ,1989,,Comedy,,,
tt0140796,Air Bud: Golden Receiver ,1998,,Children|Comedy,,,
tt0118661,Avengers, The ,1998,,Action|Adventure,,,
tt0120703,How Stella Got Her Groove Back ,1998,,Drama|Romance,,,
tt0120831,Slums of Beverly Hills, The ,1998,,Comedy|Drama,,,
tt0133413,Best Man, The ,Testimone dello sposo, Il ,,Comedy|Drama|Romance,,,
tt0099763,Henry: Portrait of a Serial Killer ,1986,,Crime|Horror|Thriller,,,
tt0063522,Rosemary's Baby ,0,,Drama|Horror|Thriller,,,
tt0088323,NeverEnding Story, The ,1984,,Adventure|Children|Fantasy,,,
tt0100240,NeverEnding Story II: The Next Chapter, The ,1990,,Adventure|Children|Fantasy,,,
tt0080391,Attack of the Killer Tomatoes! ,1978,,Comedy|Horror,,,
tt0094077,Surf Nazis Must Die ,1987,,Action|Comedy|Drama|Horror,,,
tt0119517,Your Friends and Neighbors ,1998,,Comedy|Drama,,,
tt0124595,Return to Paradise ,1998,,Crime|Drama|Romance|Thriller,,,
tt0120611,Blade ,1998,,Action|Horror|Thriller,,,
tt0118301,Dead Man on Campus ,1998,,Comedy,,,
tt0120901,Wrongfully Accused ,1998,,Action|Comedy,,,
tt0119778,Next Stop Wonderland ,1998,,Comedy|Drama|Romance,,,
tt0120692,Strike! ,a.k.a. All I Wanna Do, The Hairy Bird ,,Comedy|Drama,,,
tt0094721,Beetlejuice ,1988,,Comedy|Fantasy,,,
tt0119033,Déjà Vu ,1997,,Drama|Romance,,,
tt0040746,Rope ,0,,Crime|Drama|Thriller,,,
tt0074512,Family Plot ,1976,,Comedy|Thriller,,,
tt0068611,Frenzy ,0,,Thriller,,,
tt0065112,Topaz ,0,,Thriller,,,
tt0061107,Torn Curtain ,0,,Thriller,,,
tt0058329,Marnie ,0,,Drama|Mystery|Romance|Thriller,,,
tt0051207,Wrong Man, The ,0,,Drama|Film-Noir|Thriller,,,
tt0049470,Man Who Knew Too Much, The ,0,,Adventure|Drama|Mystery|Thriller,,,
tt0048750,Trouble with Harry, The ,0,,Comedy|Mystery,,,
tt0045897,I Confess ,0,,Thriller,,,
tt0044079,Strangers on a Train ,0,,Crime|Drama|Film-Noir|Thriller,,,
tt0042994,Stage Fright ,0,,Mystery|Romance|Thriller,,,
tt0120577,54,1998,,Drama,,,
tt0123324,Why Do Fools Fall In Love? ,1998,,Drama,,,
tt0096446,Willow ,1988,,Action|Adventure|Fantasy,,,
tt0094226,Untouchables, The ,1987,,Action|Crime|Drama,,,
tt0120654,Dirty Work ,1998,,Comedy,,,
tt0120724,Knock Off ,1998,,Action,,,
tt0039694,Paradine Case, The ,0,,Drama,,,
tt0037017,Lifeboat ,0,,Drama|War,,,
tt0036342,Shadow of a Doubt ,0,,Crime|Drama|Thriller,,,
tt0035279,Saboteur ,0,,Mystery|Thriller,,,
tt0033922,Mr. & Mrs. Smith ,0,,Comedy|Romance,,,
tt0034248,Suspicion ,0,,Film-Noir|Mystery|Thriller,,,
tt0031505,Jamaica Inn ,0,,Drama,,,
tt0030341,Lady Vanishes, The ,0,,Drama|Mystery|Thriller,,,
tt0028212,Sabotage ,0,,Thriller,,,
tt0028231,Secret Agent ,0,,Thriller,,,
tt0025452,Man Who Knew Too Much, The ,0,,Drama|Thriller,,,
tt0018328,Ring, The ,0,,Drama,,,
tt0017075,Lodger: A Story of the London Fog, The ,0,,Crime|Drama|Thriller,,,
tt0128442,Rounders ,1998,,Drama,,,
tt0123755,Cube ,1997,,Horror|Mystery|Sci-Fi|Thriller,,,
tt0124879,Simon Birch ,1998,,Drama,,,
tt0073817,Swept Away ,Travolti da un insolito destino nell'azzurro mare d'Agosto ,,Comedy|Drama,,,
tt0081207,My Bodyguard ,1980,,Drama,,,
tt0085346,Class ,1983,,Comedy,,,
tt0092699,Broadcast News ,1987,,Comedy|Drama|Romance,,,
tt0092537,Allnighter, The ,1987,,Comedy|Romance,,,
tt0096463,Working Girl ,1988,,Comedy|Drama|Romance,,,
tt0095593,Married to the Mob ,1988,,Comedy,,,
tt0098258,Say Anything... ,1989,,Comedy|Drama|Romance,,,
tt0100212,My Blue Heaven ,1990,,Comedy,,,
tt0104412,Hero ,1992,,Comedy|Drama,,,
tt0105629,Toys ,1992,,Comedy|Fantasy,,,
tt0084938,Young Doctors in Love ,1982,,Comedy,,,
tt0084472,Parasite ,1982,,Horror|Sci-Fi,,,
tt0087810,No Small Affair ,1984,,Comedy|Romance,,,
tt0086973,Blame It on Rio ,1984,,Comedy|Romance,,,
tt0092225,Wisdom ,1986,,Crime|Drama,,,
tt0091680,One Crazy Summer ,1986,,Comedy,,,
tt0090583,About Last Night... ,1986,,Comedy|Drama|Romance,,,
tt0096073,Seventh Sign, The ,1988,,Drama|Fantasy|Thriller,,,
tt0098625,We're No Angels ,1989,,Comedy|Crime,,,
tt0102558,Nothing But Trouble ,1991,,Adventure|Comedy,,,
tt0101523,Butcher's Wife, The ,1991,,Comedy|Romance,,,
tt0102469,Mortal Thoughts ,1991,,Mystery|Thriller,,,
tt0104257,Few Good Men, A ,1992,,Crime|Drama|Thriller,,,
tt0107211,Indecent Proposal ,1993,,Drama|Romance,,,
tt0120788,Permanent Midnight ,1998,,Drama,,,
tt0120776,One True Thing ,1998,,Drama,,,
tt0120812,Rush Hour ,1998,,Action|Comedy|Crime|Thriller,,,
tt0118736,Six-String Samurai ,1998,,Action|Adventure|Sci-Fi,,,
tt0122690,Ronin ,1998,,Action|Crime|Thriller,,,
tt0146336,Urban Legend ,1998,,Horror|Thriller,,,
tt0118863,Clay Pigeons ,1998,,Crime,,,
tt0119802,Monument Ave. ,1998,,Action|Crime|Drama,,,
tt0126604,Pecker ,1998,,Comedy|Drama,,,
tt0100594,Sheltering Sky, The ,1990,,Drama,,,
tt0080731,Fiendish Plot of Dr. Fu Manchu, The ,1980,,Comedy,,,
tt0047573,Them! ,0,,Horror|Sci-Fi|Thriller,,,
tt0084787,Thing, The ,1982,,Action|Horror|Sci-Fi|Thriller,,,
tt0105151,Player, The ,1992,,Comedy|Crime|Drama,,,
tt0081554,Stardust Memories ,1980,,Comedy|Drama,,,
tt0099487,Edward Scissorhands ,1990,,Drama|Fantasy|Romance,,,
tt0117276,Overnight Delivery ,1998,,Comedy|Romance,,,
tt0120587,Antz ,1998,,Adventure|Animation|Children|Comedy|Fantasy,,,
tt0120823,Impostors, The ,1998,,Comedy,,,
tt0120770,Night at the Roxbury, A ,1998,,Comedy,,,
tt0120889,What Dreams May Come ,1998,,Adventure|Drama|Fantasy|Romance,,,
