id,weight,movieid_id
3659,4,tt0285036
3660,4,tt2854926
3661,4,tt0028683
3662,4,tt0028691
3663,4,tt2872462
3664,4,tt0288330
3665,4,tt2888046
3666,4,tt2920540
3667,4,tt2965466
3668,4,tt2980592
3669,4,tt2980626
3670,4,tt3007302
3671,4,tt3028018
3672,4,tt0304328
3673,4,tt0030604
3674,4,tt0030608
3675,4,tt3067038
3676,4,tt0307109
3677,4,tt0308379
3678,4,tt0308383
3679,4,tt0308808
3680,4,tt3089388
3681,4,tt3090634
3682,4,tt0309820
3683,4,tt3110014
3684,4,tt0031210
3685,4,tt0312329
3686,4,tt3138698
3687,4,tt0031405
3688,4,tt0314630
3689,4,tt0319769
3690,4,tt3203606
3691,4,tt0032194
3692,4,tt0322725
3693,4,tt0323250
3694,4,tt3234126
3695,4,tt3260022
3696,4,tt3264102
3697,4,tt0032701
3698,4,tt3273632
3699,4,tt0328955
3700,4,tt3300542
3701,4,tt0033149
3702,4,tt0332658
3703,4,tt3345472
3704,4,tt3345474
3705,4,tt0033874
3706,4,tt0034012
3707,4,tt0340477
3708,4,tt3416744
3709,4,tt0342213
3710,4,tt0342804
3711,4,tt0343121
3712,4,tt0343663
3713,4,tt3455224
3714,4,tt3457734
3715,4,tt0034587
3716,4,tt3510480
3717,4,tt0352277
3718,4,tt0352465
3719,4,tt0035417
3720,4,tt3560464
3721,4,tt0357470
3722,4,tt0357507
3723,4,tt0358349
3724,4,tt0358456
3725,4,tt3597400
3726,4,tt0036027
3727,4,tt3612616
3728,4,tt3622592
3729,4,tt3628334
3730,4,tt0363290
3731,4,tt0363510
3732,4,tt0036515
3733,4,tt0366532
3734,4,tt0368575
3735,4,tt3699674
3736,4,tt0370986
3737,4,tt3715854
3738,4,tt3716530
3739,4,tt0037193
3740,4,tt3720058
3741,4,tt0374277
3742,4,tt3762912
3743,4,tt0037913
3744,4,tt0379713
3745,4,tt0037988
3746,4,tt0380249
3747,4,tt0380817
3748,4,tt3819668
3749,4,tt3829170
3750,4,tt3837248
3751,4,tt0384814
3752,4,tt0385586
3753,4,tt0038669
3754,4,tt3877674
3755,4,tt0038823
3756,4,tt0389448
3757,4,tt0390299
3758,4,tt0390538
3759,4,tt0039111
3760,4,tt0039190
3761,4,tt0039192
3762,4,tt0039211
3763,4,tt0392878
3764,4,tt0039302
3765,4,tt0039416
3766,4,tt0396705
3767,4,tt0397044
3768,4,tt0398913
3769,4,tt0401244
3770,4,tt0040458
3771,4,tt0040495
3772,4,tt0040724
3773,4,tt4129180
3774,4,tt0413015
3775,4,tt4136084
3776,4,tt0041587
3777,4,tt0416212
3778,4,tt0417225
3779,4,tt0041842
3780,4,tt0419198
3781,4,tt0041968
3782,4,tt0420901
3783,4,tt4209788
3784,4,tt0422401
3785,4,tt0422528
3786,4,tt0424024
3787,4,tt0424227
3788,4,tt0424755
3789,4,tt0425253
3790,4,tt4262980
3791,4,tt4263482
3792,4,tt0042665
3793,4,tt4272866
3794,4,tt0042804
3795,4,tt4289434
3796,4,tt0429591
3797,4,tt0430289
3798,4,tt0430576
3799,4,tt0043137
3800,4,tt0435706
3801,4,tt4366830
3802,4,tt0437405
3803,4,tt0437857
3804,4,tt0043961
3805,4,tt0441796
3806,4,tt4425064
3807,4,tt0443676
3808,4,tt0044391
3809,4,tt0044509
3810,4,tt4475970
3811,4,tt0447987
3812,4,tt0450345
3813,4,tt0045251
3814,4,tt0453453
3815,4,tt0453562
3816,4,tt0454864
3817,4,tt0454987
3818,4,tt0456396
3819,4,tt0456470
3820,4,tt0045708
3821,4,tt0045826
3822,4,tt0458364
3823,4,tt0460745
3824,4,tt0046187
3825,4,tt4635282
3826,4,tt0463872
3827,4,tt4686844
3828,4,tt0046889
3829,4,tt0469021
3830,4,tt0469184
3831,4,tt0047030
3832,4,tt4705522
3833,4,tt4758646
3834,4,tt4778988
3835,4,tt0478049
3836,4,tt0478116
3837,4,tt0478724
3838,4,tt0479760
3839,4,tt0048316
3840,4,tt0483607
3841,4,tt0489458
3842,4,tt0490048
3843,4,tt0490579
3844,4,tt0049189
3845,4,tt0049233
3846,4,tt0492499
3847,4,tt0492784
3848,4,tt0049291
3849,4,tt0492931
3850,4,tt0493405
3851,4,tt4960934
3852,4,tt4964772
3853,4,tt0049830
3854,4,tt0050086
3855,4,tt0050095
3856,4,tt5030402
3857,4,tt5051278
3858,4,tt0050598
3859,4,tt0050634
3860,4,tt0050832
3861,4,tt5084196
3862,4,tt0051378
3863,4,tt0051381
3864,4,tt5140878
3865,4,tt0000516
3866,4,tt5164432
3867,4,tt0051878
3868,4,tt5189670
3869,4,tt0052080
3870,4,tt0052216
3871,4,tt0052278
3872,4,tt0052893
3873,4,tt0052902
3874,4,tt0053146
3875,4,tt0053226
3876,4,tt5326448
3877,4,tt0054130
3878,4,tt0054407
3879,4,tt0054749
3880,4,tt5476944
3881,4,tt5536736
3882,4,tt0055601
3883,4,tt0055798
3884,4,tt0055805
3885,4,tt0056195
3886,4,tt5655222
3887,4,tt5657846
3888,4,tt0056875
3889,4,tt0057565
3890,4,tt0057603
3891,4,tt0057697
3892,4,tt0057840
3893,4,tt0058083
3894,4,tt0058175
3895,4,tt5836262
3896,4,tt0058576
3897,4,tt0058756
3898,4,tt0058886
3899,4,tt0059095
3900,4,tt0059319
3901,4,tt0059573
3902,4,tt0059643
3903,4,tt0059711
3904,4,tt0060161
3905,4,tt0060182
3906,4,tt6023444
3907,4,tt0060330
3908,4,tt0060453
3909,4,tt6053438
3910,4,tt0060748
3911,4,tt0060802
3912,4,tt0061132
3913,4,tt0061199
3914,4,tt0061439
3915,4,tt6149818
3916,4,tt0061810
3917,4,tt6184894
3918,4,tt0062043
3919,4,tt0062480
3920,4,tt6254796
3921,4,tt0062794
3922,4,tt0063032
3923,4,tt6333060
3924,4,tt6333064
3925,4,tt0063611
3926,4,tt0063804
3927,4,tt0063821
3928,4,tt0064030
3929,4,tt0064714
3930,4,tt0064840
3931,4,tt0065143
3932,4,tt0065889
3933,4,tt0066214
3934,4,tt0066279
3935,4,tt6648926
3936,4,tt6649108
3937,4,tt0066498
3938,4,tt0066565
3939,4,tt0066601
3940,4,tt0067789
3941,4,tt0068240
3942,4,tt0068575
3943,4,tt0069280
3944,4,tt0070653
3945,4,tt0070698
3946,4,tt0070842
3947,4,tt0071269
3948,4,tt0072272
3949,4,tt0072613
3950,4,tt0073179
3951,4,tt0073639
3952,4,tt0073820
3953,4,tt0075276
3954,4,tt0076044
3955,4,tt7620650
3956,4,tt0076342
3957,4,tt0076391
3958,4,tt0765128
3959,4,tt0765432
3960,4,tt0077429
3961,4,tt0077716
3962,4,tt0077973
3963,4,tt0780567
3964,4,tt0783612
3965,4,tt0078490
3966,4,tt0079043
3967,4,tt0079489
3968,4,tt0795493
3969,4,tt0079641
3970,4,tt0799954
3971,4,tt0080031
3972,4,tt0080377
3973,4,tt0080913
3974,4,tt0081063
3975,4,tt0081441
3976,4,tt0820096
3977,4,tt0082153
3978,4,tt0082350
3979,4,tt0082377
3980,4,tt0082382
3981,4,tt0082498
3982,4,tt0083089
3983,4,tt0083100
3984,4,tt0083169
3985,4,tt0083480
3986,4,tt0083629
3987,4,tt0842929
3988,4,tt0084335
3989,4,tt0084555
3990,4,tt0850253
3991,4,tt0851577
3992,4,tt0854678
3993,4,tt0856008
3994,4,tt0086346
3995,4,tt0087289
3996,4,tt0088146
3997,4,tt0884762
3998,4.5,tt0100280
3999,4.5,tt0100514
4000,4.5,tt0101258
4001,4.5,tt0102293
4002,4.5,tt0103030
4003,4.5,tt0103678
4004,4.5,tt0103747
4005,4.5,tt0104452
4006,4.5,tt0104897
4007,4.5,tt1050160
4008,4.5,tt0105946
4009,4.5,tt0106591
4010,4.5,tt0107079
4011,4.5,tt0107156
4012,4.5,tt1078933
4013,4.5,tt1081935
4014,4.5,tt0108317
4015,4.5,tt0109000
4016,4.5,tt1095217
4017,4.5,tt0110186
4018,4.5,tt1103153
4019,4.5,tt0110612
4020,4.5,tt1121096
4021,4.5,tt1149362
4022,4.5,tt1151911
4023,4.5,tt0115495
4024,4.5,tt0115650
4025,4.5,tt1161418
4026,4.5,tt0116692
4027,4.5,tt0117169
4028,4.5,tt1181927
4029,4.5,tt0119033
4030,4.5,tt0119273
4031,4.5,tt0119794
4032,4.5,tt1198196
4033,4.5,tt0119843
4034,4.5,tt0120524
4035,4.5,tt0120539
4036,4.5,tt1234719
4037,4.5,tt0123948
4038,4.5,tt0124207
4039,4.5,tt1242422
4040,4.5,tt1247667
4041,4.5,tt1254947
4042,4.5,tt1259772
4043,4.5,tt0126859
4044,4.5,tt1270835
4045,4.5,tt1273235
4046,4.5,tt1277737
4047,4.5,tt1296373
4048,4.5,tt1318517
4049,4.5,tt1329665
4050,4.5,tt1332128
4051,4.5,tt1336006
4052,4.5,tt0137355
4053,4.5,tt1374989
4054,4.5,tt0140883
4055,4.5,tt1410063
4056,4.5,tt1418377
4057,4.5,tt1420554
4058,4.5,tt1439235
4059,4.5,tt1441940
4060,4.5,tt0014646
4061,4.5,tt1477076
4062,4.5,tt1477837
4063,4.5,tt1483797
4064,4.5,tt1492030
4065,4.5,tt1503646
4066,4.5,tt1517252
4067,4.5,tt1545660
4068,4.5,tt1549572
4069,4.5,tt1568341
4070,4.5,tt0157016
4071,4.5,tt1621444
4072,4.5,tt1622979
4073,4.5,tt1625346
4074,4.5,tt1667307
4075,4.5,tt0166960
4076,4.5,tt1682246
4077,4.5,tt1683876
4078,4.5,tt0016914
4079,4.5,tt1705115
4080,4.5,tt1717578
4081,4.5,tt1725986
4082,4.5,tt1726669
4083,4.5,tt1731701
4084,4.5,tt1742683
4085,4.5,tt1753383
4086,4.5,tt1754656
4087,4.5,tt1772288
4088,4.5,tt0177262
4089,4.5,tt0177747
4090,4.5,tt1788391
4091,4.5,tt1798188
4092,4.5,tt1798243
4093,4.5,tt1801061
4094,4.5,tt1816518
4095,4.5,tt1817771
4096,4.5,tt1826590
4097,4.5,tt1835980
4098,4.5,tt0185534
4099,4.5,tt1857842
4100,4.5,tt0186408
4101,4.5,tt0189195
4102,4.5,tt1912398
4103,4.5,tt0192731
4104,4.5,tt0019421
4105,4.5,tt1972571
4106,4.5,tt0198386
4107,4.5,tt1985966
4108,4.5,tt0200215
4109,4.5,tt2023690
4110,4.5,tt0202402
4111,4.5,tt0206742
4112,4.5,tt0209077
4113,4.5,tt0209189
4114,4.5,tt0212517
4115,4.5,tt0212815
4116,4.5,tt0214641
4117,4.5,tt2147048
4118,4.5,tt0218112
4119,4.5,tt2182001
4120,4.5,tt2191400
4121,4.5,tt2234025
4122,4.5,tt2241351
4123,4.5,tt2274356
4124,4.5,tt2290153
4125,4.5,tt0229260
4126,4.5,tt0230534
4127,4.5,tt2309021
4128,4.5,tt2358925
4129,4.5,tt2364841
4130,4.5,tt2375574
4131,4.5,tt2382009
4132,4.5,tt2388715
4133,4.5,tt0238883
4134,4.5,tt0239655
4135,4.5,tt2406252
4136,4.5,tt0243664
4137,4.5,tt2450186
4138,4.5,tt2458106
4139,4.5,tt2459156
4140,4.5,tt0024844
4141,4.5,tt0024966
4142,4.5,tt0249893
4143,4.5,tt0250491
4144,4.5,tt2548396
4145,4.5,tt2560102
4146,4.5,tt0258760
4147,4.5,tt0259484
4148,4.5,tt0262396
4149,4.5,tt2626338
4150,4.5,tt0265713
4151,4.5,tt0266465
4152,4.5,tt0026676
4153,4.5,tt2708946
4154,4.5,tt0273435
4155,4.5,tt0273517
4156,4.5,tt0274497
4157,4.5,tt0275083
4158,4.5,tt2758904
4159,4.5,tt0284363
4160,4.5,tt0285005
4161,4.5,tt0287969
4162,4.5,tt0289944
4163,4.5,tt2910814
4164,4.5,tt0291579
4165,4.5,tt0293007
4166,4.5,tt0295254
4167,4.5,tt2955316
4168,4.5,tt2962876
4169,4.5,tt2980648
4170,4.5,tt2980706
4171,4.5,tt0029808
4172,4.5,tt2991224
4173,4.5,tt0300015
4174,4.5,tt3065204
4175,4.5,tt0313196
4176,4.5,tt0317676
4177,4.5,tt0320193
4178,4.5,tt3203290
4179,4.5,tt0322659
4180,4.5,tt0325537
4181,4.5,tt3268458
4182,4.5,tt0329691
4183,4.5,tt0330702
4184,4.5,tt3395184
4185,4.5,tt3401882
4186,4.5,tt0342492
4187,4.5,tt0345061
4188,4.5,tt3469046
4189,4.5,tt0352343
4190,4.5,tt3560686
4191,4.5,tt3600760
4192,4.5,tt0360323
4193,4.5,tt0036244
4194,4.5,tt0362590
4195,4.5,tt3631112
4196,4.5,tt0365190
4197,4.5,tt3666024
4198,4.5,tt0369359
4199,4.5,tt0370754
4200,4.5,tt3723996
4201,4.5,tt3726704
4202,4.5,tt3741834
4203,4.5,tt0037549
4204,4.5,tt3774694
4205,4.5,tt3823690
4206,4.5,tt3824458
4207,4.5,tt0383353
4208,4.5,tt0384286
4209,4.5,tt0386064
4210,4.5,tt0387892
4211,4.5,tt3892434
4212,4.5,tt0393596
4213,4.5,tt0039502
4214,4.5,tt0395125
4215,4.5,tt0395495
4216,4.5,tt3958494
4217,4.5,tt0401398
4218,4.5,tt4144504
4219,4.5,tt0416716
4220,4.5,tt0417349
4221,4.5,tt4176776
4222,4.5,tt0417791
4223,4.5,tt0419058
4224,4.5,tt0041996
4225,4.5,tt0420293
4226,4.5,tt4244998
4227,4.5,tt4270878
4228,4.5,tt0428649
4229,4.5,tt0430484
4230,4.5,tt4328798
4231,4.5,tt0043618
4232,4.5,tt0436231
4233,4.5,tt0437777
4234,4.5,tt4431208
4235,4.5,tt4449576
4236,4.5,tt4471456
4237,4.5,tt0453671
4238,4.5,tt0455499
4239,4.5,tt0455565
4240,4.5,tt0045891
4241,4.5,tt0459945
4242,4.5,tt0465188
4243,4.5,tt0469263
4244,4.5,tt0473107
4245,4.5,tt0475169
4246,4.5,tt0475298
4247,4.5,tt0475783
4248,4.5,tt0476735
4249,4.5,tt0047682
4250,4.5,tt0048434
4251,4.5,tt0048801
4252,4.5,tt0491162
4253,4.5,tt0495034
4254,4.5,tt5066574
4255,4.5,tt5084198
4256,4.5,tt0051365
4257,4.5,tt0051380
4258,4.5,tt5247022
4259,4.5,tt0052564
4260,4.5,tt5275892
4261,4.5,tt0053114
4262,4.5,tt0053115
4263,4.5,tt0053137
4264,4.5,tt0053611
4265,4.5,tt0054144
4266,4.5,tt5439796
4267,4.5,tt0055400
4268,4.5,tt0055499
4269,4.5,tt5640450
4270,4.5,tt5662106
4271,4.5,tt5688932
4272,4.5,tt0056903
4273,4.5,tt0056912
4274,4.5,tt0057286
4275,4.5,tt5805470
4276,4.5,tt0058430
4277,4.5,tt5849950
4278,4.5,tt0058888
4279,4.5,tt0060107
4280,4.5,tt6039532
4281,4.5,tt0060474
4282,4.5,tt0060584
4283,4.5,tt0061089
4284,4.5,tt6217368
4285,4.5,tt6335734
4286,4.5,tt0063557
4287,4.5,tt0064040
4288,4.5,tt0064146
4289,4.5,tt6438918
4290,4.5,tt0064451
4291,4.5,tt0065670
4292,4.5,tt0065772
4293,4.5,tt0066806
4294,4.5,tt0066963
4295,4.5,tt0067527
4296,4.5,tt0068273
4297,4.5,tt0068503
4298,4.5,tt6911608
4299,4.5,tt0069495
4300,4.5,tt0069738
4301,4.5,tt0070233
4302,4.5,tt0070861
4303,4.5,tt7164714
4304,4.5,tt7214762
4305,4.5,tt0072913
4306,4.5,tt0073099
4307,4.5,tt0073442
4308,4.5,tt7379330
4309,4.5,tt0074084
4310,4.5,tt7544820
4311,4.5,tt0770703
4312,4.5,tt0077838
4313,4.5,tt0780653
4314,4.5,tt0799949
4315,4.5,tt0080037
4316,4.5,tt0080439
4317,4.5,tt0825283
4318,4.5,tt0082562
4319,4.5,tt0082677
4320,4.5,tt0832879
4321,4.5,tt0083550
4322,4.5,tt0084777
4323,5,tt0100107
4324,5,tt0100530
4325,5,tt0100611
4326,5,tt0100639
4327,5,tt0100663
4328,5,tt1013607
4329,5,tt1020072
4330,5,tt0102083
4331,5,tt0102469
4332,5,tt0102555
4333,5,tt0102782
4334,5,tt1029235
4335,5,tt0104647
4336,5,tt0104926
4337,5,tt0105438
4338,5,tt0106544
4339,5,tt1070753
4340,5,tt0107613
4341,5,tt0108188
4342,5,tt0108941
4343,5,tt1093357
4344,5,tt0109504
4345,5,tt0111019
4346,5,tt1114698
4347,5,tt0111689
4348,5,tt0112427
4349,5,tt0112483
4350,5,tt1128075
4351,5,tt0112844
4352,5,tt1129427
4353,5,tt0113674
4354,5,tt1142977
4355,5,tt0114308
4356,5,tt0115693
4357,5,tt0115725
4358,5,tt0115940
4359,5,tt0116212
4360,5,tt0116293
4361,5,tt0116589
4362,5,tt0116606
4363,5,tt0116783
4364,5,tt0117876
4365,5,tt0117891
4366,5,tt1179034
4367,5,tt0118100
4368,5,tt0118528
4369,5,tt1186373
4370,5,tt0118647
4371,5,tt0118665
4372,5,tt0118767
4373,5,tt1194263
4374,5,tt0119571
4375,5,tt0119717
4376,5,tt0119815
4377,5,tt0120594
4378,5,tt0120724
4379,5,tt1216496
4380,5,tt1217565
4381,5,tt0122227
4382,5,tt1241317
4383,5,tt1245104
4384,5,tt1276121
4385,5,tt1292594
4386,5,tt1298554
4387,5,tt1315584
4388,5,tt1318414
4389,5,tt1340773
4390,5,tt0134614
4391,5,tt1347439
4392,5,tt1350929
4393,5,tt1352408
4394,5,tt1360822
4395,5,tt1366312
4396,5,tt1385912
4397,5,tt1385956
4398,5,tt0138703
4399,5,tt1389762
4400,5,tt1398941
4401,5,tt1402488
4402,5,tt0141907
4403,5,tt1421378
4404,5,tt1429433
4405,5,tt1433108
4406,5,tt0145046
4407,5,tt1462769
4408,5,tt0146970
4409,5,tt0149624
4410,5,tt0152183
4411,5,tt1578275
4412,5,tt1595366
4413,5,tt1599351
4414,5,tt1618435
4415,5,tt1621045
4416,5,tt0164212
4417,5,tt0166110
4418,5,tt1661382
4419,5,tt0166252
4420,5,tt1677561
4421,5,tt0168794
4422,5,tt1698647
4423,5,tt1714915
4424,5,tt1734589
4425,5,tt1758692
4426,5,tt0177242
4427,5,tt0178022
4428,5,tt1781069
4429,5,tt0180837
4430,5,tt0181733
4431,5,tt1865393
4432,5,tt0188913
4433,5,tt0189160
4434,5,tt0191423
4435,5,tt1924273
4436,5,tt0193164
4437,5,tt1937118
4438,5,tt1937133
4439,5,tt1939659
4440,5,tt1972663
4441,5,tt1980162
4442,5,tt0200530
4443,5,tt0201520
4444,5,tt0202641
4445,5,tt2027128
4446,5,tt2034031
4447,5,tt2040264
4448,5,tt2061702
4449,5,tt2065968
4450,5,tt2076220
4451,5,tt0208558
4452,5,tt0209074
4453,5,tt2094766
4454,5,tt0210567
4455,5,tt0211281
4456,5,tt0211653
4457,5,tt0211729
4458,5,tt0211730
4459,5,tt0211938
4460,5,tt2132405
4461,5,tt0213309
4462,5,tt0216126
4463,5,tt0216434
4464,5,tt0216755
4465,5,tt2181931
4466,5,tt0218388
4467,5,tt0021910
4468,5,tt0219233
4469,5,tt0219251
4470,5,tt0219263
4471,5,tt2204315
4472,5,tt0221023
4473,5,tt2235542
4474,5,tt2295196
4475,5,tt0229922
4476,5,tt2304933
4477,5,tt0231448
4478,5,tt2338151
4479,5,tt0235618
4480,5,tt2375605
4481,5,tt0238414
4482,5,tt0238948
4483,5,tt0239986
4484,5,tt0246500
4485,5,tt0246641
4486,5,tt0246643
4487,5,tt0246645
4488,5,tt0024852
4489,5,tt2492564
4490,5,tt0250934
4491,5,tt0251031
4492,5,tt0251333
4493,5,tt0251739
4494,5,tt2523852
4495,5,tt2591814
4496,5,tt2656588
4497,5,tt0266391
4498,5,tt2667380
4499,5,tt0271259
4500,5,tt2717822
4501,5,tt2735292
4502,5,tt0275067
4503,5,tt2756032
4504,5,tt0278295
4505,5,tt2784512
4506,5,tt2808986
4507,5,tt0284492
4508,5,tt0287645
4509,5,tt0292542
4510,5,tt0293715
4511,5,tt0298798
4512,5,tt0300453
4513,5,tt0305396
4514,5,tt3066856
4515,5,tt3067274
4516,5,tt0307385
4517,5,tt0308208
4518,5,tt3106868
4519,5,tt0311110
4520,5,tt0312318
4521,5,tt0312941
4522,5,tt3149640
4523,5,tt0315543
4524,5,tt3195644
4525,5,tt0319901
4526,5,tt3201722
4527,5,tt0032234
4528,5,tt0032339
4529,5,tt0032410
4530,5,tt3262342
4531,5,tt0327036
4532,5,tt0330111
4533,5,tt3327994
4534,5,tt0335121
4535,5,tt0338763
4536,5,tt3411432
4537,5,tt3487994
4538,5,tt3500822
4539,5,tt0035415
4540,5,tt0355987
4541,5,tt3577624
4542,5,tt0361696
4543,5,tt0362004
4544,5,tt0366177
4545,5,tt0036969
4546,5,tt3705412
4547,5,tt0037094
4548,5,tt0371552
4549,5,tt0374569
4550,5,tt0378109
4551,5,tt0382868
4552,5,tt0383678
4553,5,tt0384504
4554,5,tt0038499
4555,5,tt0387898
4556,5,tt0388419
4557,5,tt0396042
4558,5,tt4084744
4559,5,tt0408828
4560,5,tt0040919
4561,5,tt0409904
4562,5,tt4139124
4563,5,tt0415481
4564,5,tt0415679
4565,5,tt0416331
4566,5,tt0418141
4567,5,tt4193394
4568,5,tt0420294
4569,5,tt0425430
4570,5,tt4299972
4571,5,tt0438315
4572,5,tt0000439
4573,5,tt4393514
4574,5,tt0439553
4575,5,tt0439876
4576,5,tt0044207
4577,5,tt0044916
4578,5,tt0449851
4579,5,tt0045274
4580,5,tt4547056
4581,5,tt0455135
4582,5,tt0455362
4583,5,tt0455960
4584,5,tt0459944
4585,5,tt0046478
4586,5,tt0465997
4587,5,tt0472205
4588,5,tt0472602
4589,5,tt4788944
4590,5,tt0048347
4591,5,tt0484855
4592,5,tt0487132
4593,5,tt0492044
4594,5,tt0494277
4595,5,tt4970632
4596,5,tt4975722
4597,5,tt0050084
4598,5,tt0050738
4599,5,tt5184298
4600,5,tt5368354
4601,5,tt5480340
4602,5,tt5494396
4603,5,tt0055233
4604,5,tt0055572
4605,5,tt0055728
4606,5,tt0056142
4607,5,tt0057518
4608,5,tt0057812
4609,5,tt5804038
4610,5,tt0058154
4611,5,tt0058279
4612,5,tt0059124
4613,5,tt0059674
4614,5,tt0059798
4615,5,tt0060908
4616,5,tt0061138
4617,5,tt0061407
4618,5,tt0061882
4619,5,tt0062083
4620,5,tt0066249
4621,5,tt0067350
4622,5,tt6769208
4623,5,tt0067952
4624,5,tt0069409
4625,5,tt0071143
4626,5,tt0072353
4627,5,tt0072417
4628,5,tt0073580
4629,5,tt0074102
4630,5,tt0074205
4631,5,tt0075468
4632,5,tt0756316
4633,5,tt0075675
4634,5,tt0076636
4635,5,tt7681902
4636,5,tt0077292
4637,5,tt0775539
4638,5,tt0077655
4639,5,tt0078090
4640,5,tt0079579
4641,5,tt0800069
4642,5,tt0805559
4643,5,tt0080923
4644,5,tt0081383
4645,5,tt0081506
4646,5,tt0082200
4647,5,tt0082263
4648,5,tt0082431
4649,5,tt0082727
4650,5,tt0082736
4651,5,tt0084390
4652,5,tt0084504
4653,5,tt0085248
4654,5,tt0862766
4655,5,tt0087032
4656,5,tt0874952
4657,5,tt0892255
4658,5,tt0089504
4659,5.5,tt0100680
4660,5.5,tt1018765
4661,5.5,tt1031969
4662,5.5,tt0103950
4663,5.5,tt0104321
4664,5.5,tt0105128
4665,5.5,tt0105211
4666,5.5,tt0105321
4667,5.5,tt0105606
4668,5.5,tt0106356
4669,5.5,tt1068242
4670,5.5,tt1068646
4671,5.5,tt1084950
4672,5.5,tt0109305
4673,5.5,tt0109951
4674,5.5,tt0113133
4675,5.5,tt1135084
4676,5.5,tt1135092
4677,5.5,tt0118691
4678,5.5,tt0120776
4679,5.5,tt0120836
4680,5.5,tt1263750
4681,5.5,tt1331064
4682,5.5,tt1371150
4683,5.5,tt1411704
4684,5.5,tt1441395
4685,5.5,tt1528100
4686,5.5,tt1583420
4687,5.5,tt1594562
4688,5.5,tt1615065
4689,5.5,tt0167456
4690,5.5,tt0207275
4691,5.5,tt2105044
4692,5.5,tt0212604
4693,5.5,tt2140379
4694,5.5,tt0218922
4695,5.5,tt0221218
4696,5.5,tt2247732
4697,5.5,tt0240510
4698,5.5,tt0242445
4699,5.5,tt0250323
4700,5.5,tt0252028
4701,5.5,tt2557478
4702,5.5,tt0281322
4703,5.5,tt0282687
4704,5.5,tt0285175
4705,5.5,tt0286162
4706,5.5,tt2883512
4707,5.5,tt2987732
4708,5.5,tt0315297
4709,5.5,tt0318081
4710,5.5,tt0318155
4711,5.5,tt0338077
4712,5.5,tt3442006
4713,5.5,tt0384819
4714,5.5,tt3960412
4715,5.5,tt0399877
4716,5.5,tt4094724
4717,5.5,tt0414055
4718,5.5,tt0417433
4719,5.5,tt0419946
4720,5.5,tt0042327
4721,5.5,tt0425661
4722,5.5,tt0426459
4723,5.5,tt0443632
4724,5.5,tt0452681
4725,5.5,tt0477302
4726,5.5,tt0485323
4727,5.5,tt0490086
4728,5.5,tt0491703
4729,5.5,tt0052948
4730,5.5,tt0053168
4731,5.5,tt0056111
4732,5.5,tt0060200
4733,5.5,tt0063829
4734,5.5,tt0071233
4735,5.5,tt0762138
4736,5.5,tt0077578
4737,5.5,tt0790736
4738,5.5,tt0079550
4739,5.5,tt0081184
4740,5.5,tt0082869
4741,5.5,tt0083943
4742,5.5,tt0084633
4743,5.5,tt0858479
4744,6,tt0100232
4745,6,tt0102728
4746,6,tt0103617
4747,6,tt0104427
4748,6,tt0106379
4749,6,tt0106455
4750,6,tt1067106
4751,6,tt0107315
4752,6,tt0107566
4753,6,tt0107750
4754,6,tt0107889
4755,6,tt0108171
4756,6,tt0108592
4757,6,tt0109021
4758,6,tt1091191
4759,6,tt0110305
4760,6,tt0110678
4761,6,tt0111454
4762,6,tt0112362
4763,6,tt0112570
4764,6,tt0113896
4765,6,tt0114113
4766,6,tt0114536
4767,6,tt0114805
4768,6,tt0116275
4769,6,tt0116442
4770,6,tt1178663
4771,6,tt0118829
4772,6,tt0118863
4773,6,tt0118900
4774,6,tt0118927
4775,6,tt0119079
4776,6,tt0119114
4777,6,tt0119465
4778,6,tt0119734
4779,6,tt0119791
4780,6,tt0120131
4781,6,tt0120133
4782,6,tt0120788
4783,6,tt0124179
4784,6,tt1262981
4785,6,tt1270761
4786,6,tt1321511
4787,6,tt0134619
4788,6,tt1365050
4789,6,tt0140796
4790,6,tt0142201
4791,6,tt0142233
4792,6,tt0149151
4793,6,tt1524137
4794,6,tt0015324
4795,6,tt1571222
4796,6,tt1582248
4797,6,tt1598822
4798,6,tt1600524
4799,6,tt1634136
4800,6,tt1645080
4801,6,tt1649444
4802,6,tt1691917
4803,6,tt0182295
4804,6,tt1942884
4805,6,tt0195778
4806,6,tt1974419
4807,6,tt0204175
4808,6,tt2170299
4809,6,tt0220100
4810,6,tt0220506
4811,6,tt2226417
4812,6,tt2355495
4813,6,tt2387433
4814,6,tt2390361
4815,6,tt2428170
4816,6,tt0243255
4817,6,tt0243862
4818,6,tt0248752
4819,6,tt2503944
4820,6,tt2545118
4821,6,tt2555736
4822,6,tt0256359
4823,6,tt0259153
4824,6,tt0271263
4825,6,tt0274711
4826,6,tt2784678
4827,6,tt2788716
4828,6,tt0280460
4829,6,tt0280720
4830,6,tt2869728
4831,6,tt2872750
4832,6,tt0291341
4833,6,tt0295700
4834,6,tt0300556
4835,6,tt0310154
4836,6,tt0312549
4837,6,tt0031762
4838,6,tt0328880
4839,6,tt0328962
4840,6,tt3322940
4841,6,tt0338459
4842,6,tt0345950
4843,6,tt0034742
4844,6,tt0348121
4845,6,tt3488710
4846,6,tt3511596
4847,6,tt3534838
4848,6,tt0373024
4849,6,tt3774466
4850,6,tt0380623
4851,6,tt0382628
4852,6,tt0400717
4853,6,tt0403217
4854,6,tt0404802
4855,6,tt0405336
